event_id,event_type,timestamp,amount,customer_id,failure_reason,attempt_count,days_since_last_attempt,customer_history_summary,total_past_payments,past_successful_payments,past_recovery_rate,archetype,did_recover,recovery_probability,recommended_action,policy_decision,executed_action,outcome,revenue_recovered,reasoning_text
5b8dce1b-4d62-4d68-8a4d-23c1d9c09101,checkout_abandonment,2026-08-04T17:16:44.983586+00:00,11212.8,cust_checko_4259,abandoned,2,1.16,"{""total_past_payments"": 6, ""past_successful_payments"": 2, ""past_recovery_rate"": 0.3333}",6,2,0.3333,checkout_abandoner,0,0.4365,REMINDER,APPROVED,REMINDER,FAILED,0.0,"The customer abandoned checkout for an order worth ₹11,212.80 INR. Since no transaction was submitted to the payment gateway, automated retries are inapplicable. We recommend sending a targeted checkout reminder notice with an instant payment link."
2361e8e8-1279-4efe-a551-3a5ec96177b8,subscription_failure,2026-08-11T18:39:58.250755+00:00,4181.47,cust_chroni_8598,card_declined,6,6.34,"{""total_past_payments"": 14, ""past_successful_payments"": 3, ""past_recovery_rate"": 0.2143}",14,3,0.2143,chronic_failer,0,0.0082,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (9.0%), indicating high likelihood of permanent failure. Given 6 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
774b7e15-587d-4ce5-bc44-54dd904b11ce,payment_failure,2026-07-28T07:10:29.436701+00:00,2831.63,cust_chroni_6629,card_declined,6,6.09,"{""total_past_payments"": 4, ""past_successful_payments"": 0, ""past_recovery_rate"": 0.0}",4,0,0.0,chronic_failer,0,0.011,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (0.9%), indicating high likelihood of permanent failure. Given 6 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
ab4fe864-76ad-46d8-a06d-d5c88be64f67,payment_failure,2026-08-13T09:25:57.195142+00:00,6951.03,cust_reliab_7782,insufficient_funds,2,1.52,"{""total_past_payments"": 43, ""past_successful_payments"": 42, ""past_recovery_rate"": 0.9767}",43,42,0.9767,reliable_temporary_glitch,1,0.9726,RETRY,APPROVED,RETRY,SUCCESS,6951.03,The failure reason 'insufficient_funds' appears transient with an estimated recovery probability of 84.5%. The customer maintains a healthy historical success rate of 97.7% across 43 past payments. An automated payment gateway retry within standard cooldown limits is recommended.
0361d743-b5a9-457a-93e1-8199d61f2bc8,payment_failure,2026-08-14T11:47:58.591709+00:00,32648.23,cust_slow_b_7505,overdue,3,22.52,"{""total_past_payments"": 6, ""past_successful_payments"": 5, ""past_recovery_rate"": 0.8333}",6,5,0.8333,slow_but_reliable_payer,0,0.8369,PAYMENT_LINK,APPROVED,PAYMENT_LINK,FAILED,0.0,"This is a high-value transaction of ₹32,648.23 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
4b6ac648-c501-4b0d-b250-38d025abcd19,checkout_abandonment,2026-08-09T14:52:55.820047+00:00,9285.71,cust_checko_7387,abandoned,1,0.49,"{""total_past_payments"": 9, ""past_successful_payments"": 2, ""past_recovery_rate"": 0.2222}",9,2,0.2222,checkout_abandoner,1,0.3833,REMINDER,APPROVED,REMINDER,SUCCESS,9285.71,"The customer abandoned checkout for an order worth ₹9,285.71 INR. Since no transaction was submitted to the payment gateway, automated retries are inapplicable. We recommend sending a targeted checkout reminder notice with an instant payment link."
2d431a20-0b28-422a-849b-b0e348a951e9,payment_failure,2026-08-02T17:39:54.339313+00:00,54537.35,cust_high_v_6328,card_declined,1,0.57,"{""total_past_payments"": 26, ""past_successful_payments"": 18, ""past_recovery_rate"": 0.6923}",26,18,0.6923,high_value_link_responder,0,0.873,PAYMENT_LINK,APPROVED,PAYMENT_LINK,FAILED,0.0,"This is a high-value transaction of ₹54,537.35 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
22990b95-f07a-4fce-b0f7-2145e81e0575,payment_failure,2026-08-17T11:26:54.432356+00:00,95363.75,cust_slow_b_8126,overdue,3,9.43,"{""total_past_payments"": 23, ""past_successful_payments"": 19, ""past_recovery_rate"": 0.8261}",23,19,0.8261,slow_but_reliable_payer,1,0.9906,PAYMENT_LINK,APPROVED,PAYMENT_LINK,SUCCESS,95363.75,"This is a high-value transaction of ₹95,363.75 INR that requires customer-initiated 2FA authentication. Automated gateway retries frequently fail for transactions of this scale due to bank security policies. Sending a secure payment link directly to the customer provides a seamless authentication flow and yields optimal recovery."
5d1e60f7-e576-4aa9-bb1c-94452570afa5,payment_failure,2026-08-11T02:46:12.039852+00:00,8325.19,cust_reliab_3551,network_error,1,0.94,"{""total_past_payments"": 33, ""past_successful_payments"": 30, ""past_recovery_rate"": 0.9091}",33,30,0.9091,reliable_temporary_glitch,1,0.7296,RETRY,APPROVED,RETRY,SUCCESS,8325.19,The failure reason 'network_error' appears transient with an estimated recovery probability of 82.5%. The customer maintains a healthy historical success rate of 90.9% across 33 past payments. An automated payment gateway retry within standard cooldown limits is recommended.
aa5ff467-2291-4e61-9ca5-7e5207b4dece,checkout_abandonment,2026-08-07T10:54:31.173890+00:00,546.06,cust_checko_8052,abandoned,2,2.85,"{""total_past_payments"": 7, ""past_successful_payments"": 2, ""past_recovery_rate"": 0.2857}",7,2,0.2857,checkout_abandoner,0,0.0383,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (2.7%), indicating high likelihood of permanent failure. Given 2 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
9772f3f5-06a2-4ef9-a67b-07c2eb418efe,checkout_abandonment,2026-08-05T02:01:06.262540+00:00,2627.99,cust_checko_7385,abandoned,2,1.31,"{""total_past_payments"": 2, ""past_successful_payments"": 1, ""past_recovery_rate"": 0.5}",2,1,0.5,checkout_abandoner,1,0.3524,REMINDER,APPROVED,REMINDER,SUCCESS,2627.99,"The customer abandoned checkout for an order worth ₹2,627.99 INR. Since no transaction was submitted to the payment gateway, automated retries are inapplicable. We recommend sending a targeted checkout reminder notice with an instant payment link."
670d1bae-70d3-49e5-b71f-276e47b06f9f,checkout_abandonment,2026-07-28T12:45:38.363653+00:00,7532.65,cust_checko_7765,abandoned,2,1.0,"{""total_past_payments"": 8, ""past_successful_payments"": 5, ""past_recovery_rate"": 0.625}",8,5,0.625,checkout_abandoner,1,0.221,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (14.5%), indicating high likelihood of permanent failure. Given 2 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
4488a777-c977-4812-8a79-f52d62404d2b,checkout_abandonment,2026-08-18T05:16:28.613359+00:00,5709.21,cust_checko_6253,abandoned,2,0.96,"{""total_past_payments"": 9, ""past_successful_payments"": 4, ""past_recovery_rate"": 0.4444}",9,4,0.4444,checkout_abandoner,0,0.9334,REMINDER,BLOCKED: max_daily_contact_attempts_per_customer,STOP,NO_ACTION,0.0,"The customer abandoned checkout for an order worth ₹5,709.21 INR. Since no transaction was submitted to the payment gateway, automated retries are inapplicable. We recommend sending a targeted checkout reminder notice with an instant payment link."
d7e208cb-ed7e-4952-aa59-d09e56f3a472,checkout_abandonment,2026-08-13T10:54:38.489462+00:00,8710.51,cust_checko_4558,abandoned,1,0.85,"{""total_past_payments"": 2, ""past_successful_payments"": 0, ""past_recovery_rate"": 0.0}",2,0,0.0,checkout_abandoner,1,0.468,REMINDER,APPROVED,REMINDER,SUCCESS,8710.51,"The customer abandoned checkout for an order worth ₹8,710.51 INR. Since no transaction was submitted to the payment gateway, automated retries are inapplicable. We recommend sending a targeted checkout reminder notice with an instant payment link."
e44cb086-db75-42aa-bfc2-15bf1d9b9b88,payment_failure,2026-07-22T14:11:51.021458+00:00,7223.42,cust_reliab_7429,insufficient_funds,1,0.73,"{""total_past_payments"": 19, ""past_successful_payments"": 16, ""past_recovery_rate"": 0.8421}",19,16,0.8421,reliable_temporary_glitch,1,0.2787,RETRY,APPROVED,RETRY,SUCCESS,7223.42,The failure reason 'insufficient_funds' appears transient with an estimated recovery probability of 53.8%. The customer maintains a healthy historical success rate of 84.2% across 19 past payments. An automated payment gateway retry within standard cooldown limits is recommended.
f0ea9ea6-684c-4de2-bd6f-98957b3e2f2f,overdue_invoice,2026-07-27T16:23:22.967082+00:00,20976.54,cust_slow_b_1549,overdue,3,11.22,"{""total_past_payments"": 18, ""past_successful_payments"": 14, ""past_recovery_rate"": 0.7778}",18,14,0.7778,slow_but_reliable_payer,1,0.9923,REMINDER,APPROVED,REMINDER,SUCCESS,20976.54,"The invoice of ₹20,976.54 INR is overdue with 3 previous attempt(s). The customer has a solid historical recovery rate of 77.8%, indicating willingness to pay once notified. Sending a formal payment reminder notice is the most effective approach to prompt settlement."
dc695626-2a03-44df-b516-8b0647a361f7,subscription_failure,2026-08-01T13:12:19.839352+00:00,1825.89,cust_chroni_3598,card_declined,6,5.09,"{""total_past_payments"": 11, ""past_successful_payments"": 4, ""past_recovery_rate"": 0.3636}",11,4,0.3636,chronic_failer,0,0.0025,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (0.1%), indicating high likelihood of permanent failure. Given 6 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
64a8033c-f17d-4eaf-9c5c-ab3f98d56d83,checkout_abandonment,2026-08-02T08:59:48.402733+00:00,2745.26,cust_checko_4866,abandoned,1,2.62,"{""total_past_payments"": 3, ""past_successful_payments"": 2, ""past_recovery_rate"": 0.6667}",3,2,0.6667,checkout_abandoner,0,0.3127,REMINDER,APPROVED,REMINDER,FAILED,0.0,"The customer abandoned checkout for an order worth ₹2,745.26 INR. Since no transaction was submitted to the payment gateway, automated retries are inapplicable. We recommend sending a targeted checkout reminder notice with an instant payment link."
9a2e2dd6-441c-455b-893f-56fb2eed87aa,checkout_abandonment,2026-08-13T05:56:20.960325+00:00,1831.95,cust_checko_8786,abandoned,1,0.23,"{""total_past_payments"": 0, ""past_successful_payments"": 0, ""past_recovery_rate"": 0.0}",0,0,0.0,checkout_abandoner,0,0.0446,REMINDER,APPROVED,REMINDER,FAILED,0.0,"The customer abandoned checkout for an order worth ₹1,831.95 INR. Since no transaction was submitted to the payment gateway, automated retries are inapplicable. We recommend sending a targeted checkout reminder notice with an instant payment link."
5a591405-1139-4069-8986-1b34b78d423f,checkout_abandonment,2026-07-31T22:51:03.757349+00:00,4358.78,cust_checko_9787,abandoned,1,0.37,"{""total_past_payments"": 10, ""past_successful_payments"": 3, ""past_recovery_rate"": 0.3}",10,3,0.3,checkout_abandoner,0,0.2385,REMINDER,APPROVED,REMINDER,FAILED,0.0,"The customer abandoned checkout for an order worth ₹4,358.78 INR. Since no transaction was submitted to the payment gateway, automated retries are inapplicable. We recommend sending a targeted checkout reminder notice with an instant payment link."
f8533ad1-8faa-4060-bdc5-4bf1fc4a8f8e,checkout_abandonment,2026-07-23T01:55:28.831152+00:00,9557.89,cust_checko_1349,abandoned,2,2.46,"{""total_past_payments"": 7, ""past_successful_payments"": 4, ""past_recovery_rate"": 0.5714}",7,4,0.5714,checkout_abandoner,1,0.0528,REMINDER,APPROVED,REMINDER,SUCCESS,9557.89,"The customer abandoned checkout for an order worth ₹9,557.89 INR. Since no transaction was submitted to the payment gateway, automated retries are inapplicable. We recommend sending a targeted checkout reminder notice with an instant payment link."
9d67f1d2-0173-48c1-8caa-3d7cb436959a,subscription_failure,2026-08-08T09:43:52.263181+00:00,2498.77,cust_chroni_6303,expired_card,6,2.14,"{""total_past_payments"": 7, ""past_successful_payments"": 1, ""past_recovery_rate"": 0.1429}",7,1,0.1429,chronic_failer,0,0.1959,STOP,APPROVED,STOP,NO_ACTION,0.0,"The predicted recovery probability is extremely low (10.9%), indicating high likelihood of permanent failure. Given 6 prior failed attempt(s) and poor past payment performance, continuing automated attempts would incur unnecessary fees and annoy the customer. We recommend halting all recovery efforts for this invoice."
726d5c32-27ba-4aad-a37a-ca649eb6196a,overdue_invoice,2026-07-25T02:18:35.660856+00:00,59906.83,cust_slow_b_5314,overdue,1,18.28,"{""total_past_payments"": 18, ""past_successful_payments"": 14, ""past_recovery_rate"": 0.7778}",18,14,0.7778,slow_but_reliable_payer,0,0.9098,REMINDER,APPROVED,REMINDER,FAILED,0.0,"The invoice of ₹59,906.83 INR is overdue with 1 previous attempt(s). The customer has a solid historical recovery rate of 77.8%, indicating willingness to pay once notified. Sending a formal payment reminder notice is the most effective approach to prompt settlement."
840dff12-8010-4be2-8b30-0db07995ffcc,payment_failure,2026-07-26T01:01:11.564389+00:00,9486.15,cust_reliab_2037,insufficient_funds,2,1.57,"{""total_past_payments"": 25, ""past_successful_payments"": 22, ""past_recovery_rate"": 0.88}",25,22,0.88,reliable_temporary_glitch,1,0.9029,RETRY,APPROVED,RETRY,SUCCESS,9486.15,The failure reason 'insufficient_funds' appears transient with an estimated recovery probability of 97.5%. The customer maintains a healthy historical success rate of 88.0% across 25 past payments. An automated payment gateway retry within standard cooldown limits is recommended.
2ed7d1a3-5de0-489f-a0bc-d6bea43ce1be,checkout_abandonment,2026-08-05T19:24:03.433239+00:00,6196.69,cust_checko_6276,abandoned,1,1.92,"{""total_past_payments"": 5, ""past_successful_payments"": 2, ""past_recovery_rate"": 0.4}",5,2,0.4,checkout_abandoner,1,0.2912,REMINDER,APPROVED,REMINDER,SUCCESS,6196.69,"The customer abandoned checkout for an order worth ₹6,196.69 INR. Since no transaction was submitted to the payment gateway, automated retries are inapplicable. We recommend sending a targeted checkout reminder notice with an instant payment link."
ef5cb31e-b5c4-40f5-8db3-37080f441580,checkout_abandonment,2026-07-26T07:48:58.994514+00:00,2784.01,cust_checko_7366,abandoned,2,0.74,"{""total_past_payments"": 0, ""past_successful_payments"": 0, ""past_recovery_rate"": 0.0}",0,0,0.0,checkout_abandoner,0,0.5196,REMINDER,BLOCKED: max_daily_contact_attempts_per_customer,STOP,NO_ACTION,0.0,"The customer abandoned checkout for an order worth ₹2,784.01 INR. Since no transaction was submitted to the payment gateway, automated retries are inapplicable. We recommend sending a targeted checkout reminder notice with an instant payment link."
